datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-20T17:25:34.279939,0.1,1.0,False,img_182,img_182,Defective,Nominal|Defective,2,0.498,0.502,Nominal: nominal_31,Defective: defective_9
2025-11-20T17:25:34.279939,0.1,1.0,False,img_183,img_183,Defective,Nominal|Defective,2,0.497,0.503,Nominal: nominal_42,Defective: defective_47
2025-11-20T17:25:34.279939,0.1,1.0,False,img_184,img_184,Defective,Nominal|Defective,2,0.496,0.504,Nominal: nominal_28,Defective: defective_15
2025-11-20T17:25:34.279939,0.1,1.0,False,img_185,img_185,Defective,Nominal|Defective,2,0.497,0.503,Nominal: nominal_28,Defective: defective_15
2025-11-20T17:25:34.279939,0.1,1.0,False,img_186,img_186,Nominal,Nominal|Defective,2,0.501,0.499,Nominal: nominal_8,Defective: defective_15
2025-11-20T17:25:34.279939,0.1,1.0,False,img_187,img_187,Nominal,Nominal|Defective,2,0.502,0.498,Nominal: nominal_31,Defective: defective_39
2025-11-20T17:25:34.279939,0.1,1.0,False,img_188,img_188,Defective,Nominal|Defective,2,0.499,0.501,Nominal: nominal_18,Defective: defective_1
2025-11-20T17:25:34.279939,0.1,1.0,False,img_189,img_189,Defective,Nominal|Defective,2,0.492,0.508,Nominal: nominal_15,Defective: defective_24
2025-11-20T17:25:34.279939,0.1,1.0,False,img_190,img_190,Defective,Defective,1,0.487,0.513,Nominal: nominal_30,Defective: defective_45
2025-11-20T17:25:34.279939,0.1,1.0,False,img_191,img_191,Nominal,Nominal|Defective,2,0.509,0.491,Nominal: nominal_13,Defective: defective_23
2025-11-20T17:25:34.279939,0.1,1.0,False,img_192,img_192,Defective,Nominal|Defective,2,0.494,0.506,Nominal: nominal_28,Defective: defective_15
2025-11-20T17:25:34.279939,0.1,1.0,False,img_193,img_193,Defective,Defective,1,0.49,0.51,Nominal: nominal_49,Defective: defective_41
2025-11-20T17:25:34.279939,0.1,1.0,False,img_194,img_194,Nominal,Nominal|Defective,2,0.501,0.499,Nominal: nominal_4,Defective: defective_32
2025-11-20T17:25:34.279939,0.1,1.0,False,img_195,img_195,Defective,Nominal|Defective,2,0.493,0.507,Nominal: nominal_49,Defective: defective_38
2025-11-20T17:25:34.279939,0.1,1.0,False,img_196,img_196,Nominal,Nominal|Defective,2,0.509,0.491,Nominal: nominal_46,Defective: defective_26
2025-11-20T17:25:34.279939,0.1,1.0,False,img_197,img_197,Nominal,Nominal,1,0.512,0.488,Nominal: nominal_15,Defective: defective_6
2025-11-20T17:25:34.279939,0.1,1.0,False,img_198,img_198,Defective,Nominal|Defective,2,0.496,0.504,Nominal: nominal_30,Defective: defective_13
2025-11-20T17:25:34.279939,0.1,1.0,False,img_199,img_199,Defective,Nominal|Defective,2,0.493,0.507,Nominal: nominal_33,Defective: defective_35
