datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-20T13:19:18.309596,0.1,1.0,True,img_183,img_183,Defective,Nominal|Defective,2,0.499,0.501,Nominal: nominal_31,Defective: defective_8
2025-11-20T13:19:18.309596,0.1,1.0,True,img_184,img_184,Nominal,Nominal|Defective,2,0.504,0.496,Nominal: nominal_28,Defective: defective_35
2025-11-20T13:19:18.309596,0.1,1.0,True,img_185,img_185,Defective,Defective,1,0.495,0.505,Nominal: nominal_22,Defective: defective_23
2025-11-20T13:19:18.309596,0.1,1.0,True,img_186,img_186,Defective,Nominal|Defective,2,0.498,0.502,Nominal: nominal_29,Defective: defective_39
2025-11-20T13:19:18.309596,0.1,1.0,True,img_187,img_187,Defective,Nominal|Defective,2,0.496,0.504,Nominal: nominal_31,Defective: defective_39
2025-11-20T13:19:18.309596,0.1,1.0,True,img_188,img_188,Defective,Nominal|Defective,2,0.496,0.504,Nominal: nominal_28,Defective: defective_8
2025-11-20T13:19:18.309596,0.1,1.0,True,img_189,img_189,Defective,Defective,1,0.496,0.504,Nominal: nominal_19,Defective: defective_19
2025-11-20T13:19:18.309596,0.1,1.0,True,img_190,img_190,Defective,Defective,1,0.483,0.517,Nominal: nominal_49,Defective: defective_45
2025-11-20T13:19:18.309596,0.1,1.0,True,img_191,img_191,Defective,Nominal|Defective,2,0.498,0.502,Nominal: nominal_44,Defective: defective_11
2025-11-20T13:19:18.309596,0.1,1.0,True,img_192,img_192,Defective,Defective,1,0.496,0.504,Nominal: nominal_48,Defective: defective_25
2025-11-20T13:19:18.309596,0.1,1.0,True,img_193,img_193,Defective,Defective,1,0.495,0.505,Nominal: nominal_49,Defective: defective_41
2025-11-20T13:19:18.309596,0.1,1.0,True,img_194,img_194,Defective,Defective,1,0.487,0.513,Nominal: nominal_49,Defective: defective_5
2025-11-20T13:19:18.309596,0.1,1.0,True,img_195,img_195,Defective,Defective,1,0.492,0.508,Nominal: nominal_33,Defective: defective_39
2025-11-20T13:19:18.309596,0.1,1.0,True,img_196,img_196,Nominal,Nominal,1,0.508,0.492,Nominal: nominal_26,Defective: defective_43
2025-11-20T13:19:18.309596,0.1,1.0,True,img_197,img_197,Nominal,Nominal|Defective,2,0.503,0.497,Nominal: nominal_25,Defective: defective_11
2025-11-20T13:19:18.309596,0.1,1.0,True,img_198,img_198,Defective,Nominal|Defective,2,0.499,0.501,Nominal: nominal_21,Defective: defective_13
2025-11-20T13:19:18.309596,0.1,1.0,True,img_199,img_199,Defective,Defective,1,0.494,0.506,Nominal: nominal_33,Defective: defective_10
